timestamp_utc,host,dns,tcp443,tls,http_code,note
2026-09-07T00:23:31Z,se.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to se.cra-srp.enisa.europa.eu:443  
2026-09-07T00:23:31Z,si.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to si.cra-srp.enisa.europa.eu:443  
2026-09-07T00:23:31Z,sk.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to sk.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,portal.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to portal.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,auth.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to auth.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,at.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to at.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,be.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to be.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,bg.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to bg.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,cy.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to cy.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,cz.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to cz.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,de.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to de.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,dk.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to dk.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,ee.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to ee.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,es.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to es.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,fi.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to fi.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,fr.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to fr.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,gr.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to gr.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,hr.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to hr.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,hu.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to hu.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,ie.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to ie.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,it.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to it.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,lt.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to lt.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,lu.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to lu.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,lv.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to lv.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,mt.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to mt.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,nl.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to nl.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,pl.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to pl.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,pt.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to pt.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,ro.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to ro.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,se.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to se.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,si.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to si.cra-srp.enisa.europa.eu:443  
2026-09-08T00:22:55Z,sk.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to sk.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,portal.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to portal.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,auth.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to auth.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,at.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to at.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,be.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to be.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,bg.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to bg.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,cy.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to cy.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,cz.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to cz.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,de.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to de.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,dk.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to dk.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,ee.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to ee.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,es.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to es.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,fi.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to fi.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,fr.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to fr.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,gr.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to gr.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,hr.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to hr.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,hu.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to hu.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,ie.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to ie.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,it.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to it.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,lt.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to lt.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,lu.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to lu.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,lv.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to lv.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,mt.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to mt.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,nl.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to nl.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,pl.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to pl.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,pt.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to pt.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,ro.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to ro.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,se.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to se.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,si.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to si.cra-srp.enisa.europa.eu:443  
2026-09-08T00:30:48Z,sk.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to sk.cra-srp.enisa.europa.eu:443  
2026-09-08T23:54:57Z,portal.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,auth.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,at.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,be.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,bg.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,cy.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,cz.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,de.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,dk.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,ee.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,es.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,fi.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,fr.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,gr.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,hr.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,hu.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,ie.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,it.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,lt.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,lu.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,lv.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,mt.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,nl.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,pl.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,pt.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,ro.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,se.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,si.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-08T23:54:57Z,sk.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,portal.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,auth.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,at.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,be.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,bg.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,cy.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,cz.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,de.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,dk.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,ee.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,es.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,fi.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,fr.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,gr.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,hr.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,hu.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,ie.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,it.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,lt.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,lu.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,lv.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,mt.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,nl.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,pl.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,pt.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,ro.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,se.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,si.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T00:22:38Z,sk.cra-srp.enisa.europa.eu,timeout,-,-,000,DNS_TIMEOUT
2026-09-09T02:03:59Z,portal.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to portal.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,auth.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to auth.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,at.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to at.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,be.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to be.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,bg.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to bg.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,cy.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to cy.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,cz.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to cz.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,de.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to de.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,dk.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to dk.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,ee.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to ee.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,es.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to es.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,fi.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to fi.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,fr.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to fr.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,gr.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to gr.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,hr.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to hr.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,hu.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to hu.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,ie.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to ie.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,it.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to it.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,lt.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to lt.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,lu.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to lu.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,lv.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to lv.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,mt.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to mt.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,nl.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to nl.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,pl.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to pl.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,pt.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to pt.cra-srp.enisa.europa.eu:443  
2026-09-09T02:03:59Z,ro.cra-srp.enisa.europa.eu,ok,unreliable,unreliable,000,PROVISIONED curl exit 35: curl: (35) OpenSSL SSL_connect: SSL_ERROR_SYSCALL in connection to ro.cra-srp.enisa.europa.eu:443  
